rainfall_intensity_mmh,accumulated_rain_2h_mm,elevation_m,depression_depth_m,impervious_percent,upstream_node_surcharge_m3s,pipe_capacity_ratio,road_slope_percent,flood_depth_cm
42.4,65.3,895.5,2.2,65.7,0.0,1.0,4.35,1.4
140.0,147.9,896.7,2.2,80.2,0.0,0.5,0.32,27.3
4.9,8.3,900.3,0.0,91.9,0.0,1.0,5.34,0.8
11.2,43.1,898.3,1.7,89.5,0.21,0.85,4.49,4.1
17.6,43.1,899.0,1.0,80.5,0.0,1.0,4.18,2.1
19.2,66.2,899.0,1.0,73.2,0.0,1.0,4.23,2.0
18.5,56.7,900.5,0.0,63.0,0.0,0.7,2.26,3.1
83.4,173.5,898.2,1.8,76.4,0.78,0.7,4.18,17.5
43.8,97.8,898.4,1.6,86.3,0.0,0.7,2.25,8.1
32.8,83.4,901.8,0.0,72.6,0.59,0.85,4.96,8.1
13.0,40.8,894.3,2.2,68.2,0.0,0.3,1.14,4.9
60.8,70.7,893.6,2.2,92.6,0.0,0.85,1.75,9.3
108.6,179.5,892.3,2.2,88.8,0.97,0.85,3.12,19.7
60.3,132.2,897.7,2.2,82.3,0.15,1.0,1.89,6.0
0.1,8.4,889.6,2.2,64.8,0.0,1.0,2.45,0.0
35.4,59.8,898.8,1.2,65.1,0.0,0.85,2.81,3.7
1.8,35.2,896.6,2.2,63.6,0.0,1.0,4.74,0.0
10.4,50.7,901.5,0.0,81.6,0.0,0.85,2.97,3.0
2.1,33.8,894.3,2.2,64.0,0.0,1.0,2.12,1.0
32.4,80.6,896.2,2.2,89.5,0.0,0.7,1.51,5.2
40.6,85.7,901.5,0.0,94.8,0.0,0.3,2.37,12.5
4.3,23.6,902.5,0.0,72.8,0.0,1.0,2.93,0.0
16.9,36.1,894.3,2.2,75.9,0.0,0.7,4.15,4.9
21.3,68.8,897.7,2.2,84.9,0.0,0.5,0.84,6.6
16.1,61.2,898.2,1.8,92.8,0.0,0.3,1.37,7.0
4.5,19.9,898.5,1.5,91.3,0.0,1.0,2.21,0.4
19.0,50.4,895.9,2.2,62.0,0.0,0.7,2.11,3.8
48.7,94.4,902.1,0.0,65.9,0.0,1.0,2.28,2.9
2.6,24.2,889.4,2.2,86.4,0.0,0.85,4.41,0.6
2.9,36.5,895.3,2.2,84.1,0.0,0.7,1.92,3.0
15.3,43.1,898.8,1.2,64.7,0.0,0.7,2.86,3.2
99.5,203.6,898.8,1.2,77.6,0.36,1.0,3.51,9.0
38.7,83.7,902.4,0.0,87.3,0.0,0.7,1.43,6.9
39.7,73.7,901.8,0.0,67.7,0.0,0.85,4.01,4.3
15.7,63.3,895.9,2.2,90.5,0.0,1.0,3.1,1.0
31.5,65.4,902.2,0.0,61.9,0.45,0.85,2.57,6.5
0.4,34.8,894.1,2.2,87.4,0.0,0.5,4.49,0.0
35.4,40.8,900.7,0.0,81.6,0.0,0.3,1.49,5.9
85.6,197.4,904.2,0.0,71.0,0.38,0.7,4.88,14.9
33.2,101.2,901.9,0.0,85.2,0.0,1.0,3.17,0.1
72.4,153.6,897.4,2.2,87.4,0.0,1.0,3.43,6.4
45.1,64.8,895.7,2.2,92.7,0.0,1.0,4.84,5.1
4.5,39.9,890.9,2.2,72.9,0.0,1.0,4.53,0.3
81.5,115.0,898.2,1.8,84.0,0.0,0.85,3.39,8.2
2.4,8.5,892.5,2.2,81.1,0.0,1.0,4.19,1.2
26.7,56.3,893.8,2.2,78.4,0.11,1.0,2.5,2.8
5.4,36.2,892.2,2.2,91.2,0.0,0.5,3.1,1.6
0.4,21.4,895.2,2.2,60.1,0.0,0.85,0.53,0.0
19.2,62.5,896.9,2.2,69.9,0.0,0.7,0.68,3.4
12.2,26.7,898.1,1.9,78.8,0.0,0.85,4.6,2.4
23.3,40.2,894.6,2.2,66.2,0.0,0.85,0.52,2.7
30.1,65.8,901.3,0.0,91.8,0.0,1.0,1.1,2.6
1.6,22.4,896.2,2.2,82.7,0.0,0.85,4.42,0.0
4.6,29.6,893.8,2.2,76.7,0.0,0.85,0.21,-0.0
28.6,64.5,897.9,2.1,88.5,0.0,0.85,1.7,4.8
14.7,60.2,904.9,0.0,75.8,0.0,0.7,3.3,3.7
45.7,97.5,898.3,1.7,79.6,0.0,0.5,3.36,11.1
37.0,71.7,895.5,2.2,60.1,0.0,0.85,4.32,3.8
65.4,81.7,890.9,2.2,72.8,1.24,1.0,2.88,15.2
41.3,71.3,896.1,2.2,64.9,0.0,0.5,2.9,8.0
19.7,73.5,897.9,2.1,84.1,0.0,0.7,4.04,5.1
39.1,57.1,895.4,2.2,76.8,0.0,0.85,2.84,3.2
11.3,23.0,890.3,2.2,70.6,0.0,0.7,3.43,1.2
12.8,53.6,893.6,2.2,76.4,0.0,1.0,4.96,1.6
54.5,111.0,902.8,0.0,67.3,0.0,1.0,2.33,3.2
20.7,64.6,902.7,0.0,92.4,0.0,1.0,2.24,1.9
56.0,95.0,893.5,2.2,61.9,0.83,1.0,0.22,11.3
60.5,66.2,899.7,0.3,90.3,0.34,0.85,3.45,8.5
68.2,126.4,892.3,2.2,77.9,1.33,1.0,0.36,17.2
87.0,136.4,902.6,0.0,81.7,0.0,0.5,2.87,13.7
19.7,58.3,898.0,2.0,70.6,0.0,0.85,4.46,3.2
13.4,41.2,900.8,0.0,93.8,0.0,0.85,3.11,0.2
30.5,80.3,890.1,2.2,69.9,0.0,1.0,1.63,3.0
16.2,62.4,899.7,0.3,80.6,0.0,0.85,4.37,4.1
32.2,77.7,897.0,2.2,94.8,0.0,1.0,1.63,4.4
42.8,100.7,900.4,0.0,90.8,0.0,0.7,4.09,7.9
40.8,80.4,900.7,0.0,78.8,0.0,0.7,3.43,5.0
16.4,67.6,897.3,2.2,94.7,0.0,0.85,1.1,5.1
6.4,50.3,894.6,2.2,84.5,0.0,1.0,5.0,1.9
19.7,38.8,900.1,0.0,67.3,0.0,0.7,1.26,1.8
5.4,34.8,896.8,2.2,74.2,0.0,1.0,5.44,0.0
77.3,127.1,893.5,2.2,71.7,0.23,1.0,0.24,13.1
14.9,17.3,893.3,2.2,72.0,0.0,0.85,1.6,3.5
5.9,12.6,891.1,2.2,86.6,0.0,0.5,1.26,0.2
0.9,19.6,895.0,2.2,80.4,0.0,1.0,0.27,0.0
36.3,97.0,901.4,0.0,61.3,0.67,0.5,4.08,11.9
35.5,55.7,897.7,2.2,90.7,0.0,1.0,3.88,1.3
14.6,52.0,894.9,2.2,70.4,0.0,1.0,4.4,1.1
2.6,15.8,900.2,0.0,94.9,0.0,0.7,1.56,2.0
18.4,40.5,893.7,2.2,93.4,0.0,1.0,2.55,0.5
13.0,29.3,897.4,2.2,92.9,0.0,1.0,3.69,1.4
39.6,43.8,896.3,2.2,88.4,0.12,1.0,2.53,4.2
32.6,70.8,900.1,0.0,67.7,0.0,1.0,3.9,3.6
15.9,31.9,890.7,2.2,78.6,0.0,1.0,3.56,0.8
8.6,37.6,893.6,2.2,67.9,0.0,0.7,0.81,3.8
140.0,163.2,890.4,2.2,69.1,2.0,0.7,4.34,28.2
21.2,42.2,896.0,2.2,81.4,0.0,0.3,4.02,6.3
40.8,62.1,901.8,0.0,61.4,0.65,0.7,3.68,8.7
5.3,38.0,895.0,2.2,93.9,0.0,0.7,1.02,1.9
23.3,71.9,895.0,2.2,92.2,0.0,0.7,1.62,4.5
1.0,5.8,900.5,0.0,73.3,0.02,0.5,2.28,0.0
24.6,56.3,901.3,0.0,78.0,0.0,1.0,1.68,1.3
116.4,109.6,896.6,2.2,76.3,1.91,1.0,1.41,22.6
17.0,60.9,899.7,0.3,90.9,0.0,0.7,4.47,5.2
1.4,13.0,892.7,2.2,84.1,0.0,1.0,3.58,0.0
1.1,22.4,902.5,0.0,69.7,0.0,0.5,3.2,0.0
17.2,48.5,905.6,0.0,75.6,0.0,0.85,1.4,1.7
6.1,42.8,899.1,0.9,75.0,0.0,1.0,5.07,0.3
0.8,23.7,889.0,2.2,93.6,0.0,0.7,1.21,0.0
49.4,74.9,894.8,2.2,66.1,0.0,1.0,4.41,4.0
21.5,52.7,899.5,0.5,63.1,0.0,0.3,5.32,6.5
11.9,51.6,895.3,2.2,90.8,0.0,0.3,4.05,5.6
80.6,176.6,902.1,0.0,91.4,0.0,0.7,5.46,12.5
4.3,19.6,899.4,0.6,90.5,0.0,1.0,3.65,1.1
109.3,224.2,894.2,2.2,77.9,2.0,1.0,1.35,23.4
13.2,39.2,897.1,2.2,83.1,0.0,0.85,1.28,0.7
76.8,190.4,893.4,2.2,79.7,0.99,0.5,1.92,23.3
32.3,62.3,896.3,2.2,62.4,0.0,1.0,0.24,4.4
61.3,85.1,894.8,2.2,80.9,0.0,1.0,3.81,4.6
140.0,188.7,901.7,0.0,60.5,0.0,1.0,1.62,8.1
11.9,37.6,905.5,0.0,71.4,0.0,0.85,4.52,0.7
113.7,164.8,891.3,2.2,92.6,2.0,0.5,2.1,34.8
17.3,43.4,889.3,2.2,70.6,0.0,1.0,2.74,1.1
17.0,59.0,896.0,2.2,92.9,0.0,1.0,5.32,3.4
14.6,25.2,890.9,2.2,68.8,0.0,0.7,1.48,3.3
27.3,31.0,897.2,2.2,71.0,0.0,0.7,4.02,4.7
5.9,35.6,900.0,0.0,82.0,0.0,0.7,4.2,1.8
28.2,45.7,903.0,0.0,86.7,0.0,0.7,1.37,4.7
27.3,35.0,897.8,2.2,77.5,0.0,1.0,2.86,2.5
50.2,51.1,896.2,2.2,90.9,0.4,0.85,2.06,10.2
62.8,142.7,889.1,2.2,61.4,0.0,0.3,4.29,16.8
20.3,62.8,897.1,2.2,92.3,0.0,0.3,3.5,6.1
12.6,17.9,897.3,2.2,66.9,0.0,0.85,2.72,0.0
10.5,52.2,899.6,0.4,90.9,0.05,0.7,4.33,4.8
7.6,34.8,894.2,2.2,74.0,0.0,0.3,1.45,4.3
2.1,16.6,895.3,2.2,89.1,0.0,0.85,4.19,1.1
14.7,41.4,891.1,2.2,83.5,0.0,1.0,4.79,2.8
11.0,29.0,889.0,2.2,66.2,0.0,0.7,4.86,0.2
118.8,146.6,892.6,2.2,92.1,1.1,0.3,4.35,30.6
28.6,60.3,890.7,2.2,68.6,0.0,0.7,2.36,4.4
14.9,32.4,898.3,1.7,68.5,0.0,0.7,5.4,3.0
30.4,60.6,894.9,2.2,88.5,0.0,0.85,2.21,3.6
5.2,19.0,894.8,2.2,63.7,0.0,1.0,3.58,0.0
20.5,40.5,893.1,2.2,67.8,0.0,1.0,1.05,0.9
34.4,80.2,889.0,2.2,77.6,0.69,0.3,5.4,15.1
23.5,70.6,903.0,0.0,89.1,0.0,0.85,3.93,2.5
18.0,48.5,893.0,2.2,65.2,0.0,1.0,4.19,0.8
140.0,217.8,895.4,2.2,79.2,0.76,0.3,0.55,41.8
74.3,158.8,891.2,2.2,84.9,0.0,0.85,4.25,9.0
34.2,76.2,900.9,0.0,90.1,0.19,0.7,4.31,5.1
29.5,74.9,897.6,2.2,92.7,0.0,0.85,3.76,2.8
33.9,82.7,893.7,2.2,87.5,0.16,1.0,1.75,4.6
7.9,54.4,895.4,2.2,82.8,0.07,0.85,2.8,2.7
17.6,73.5,903.7,0.0,75.2,0.0,0.3,0.79,7.4
1.4,37.7,896.7,2.2,63.9,0.0,1.0,2.7,0.0
22.6,68.2,896.3,2.2,84.8,0.0,0.7,1.49,3.4
27.4,68.0,893.2,2.2,94.7,0.0,1.0,2.05,1.5
9.0,35.9,889.4,2.2,85.8,0.0,0.85,1.06,4.0
116.4,153.4,896.4,2.2,60.6,1.74,0.85,1.42,24.7
84.1,197.4,898.3,1.7,77.4,0.0,0.5,0.61,22.3
44.8,97.5,901.4,0.0,81.5,0.0,0.85,5.08,4.5
26.7,68.9,889.0,2.2,84.1,0.0,0.85,3.01,3.6
71.4,184.9,892.5,2.2,85.2,1.13,0.7,2.3,20.9
4.9,43.4,894.7,2.2,79.5,0.0,1.0,3.04,1.8
54.7,90.5,897.0,2.2,67.8,0.0,1.0,3.53,4.7
4.7,18.4,896.4,2.2,93.0,0.0,1.0,5.09,1.0
55.3,93.1,896.5,2.2,84.4,0.0,0.7,1.15,9.6
11.3,23.7,898.6,1.4,68.3,0.0,0.85,1.77,2.1
73.4,72.1,893.4,2.2,71.3,0.0,0.5,5.37,10.4
100.9,241.0,900.7,0.0,92.3,0.0,0.85,2.17,12.9
5.6,37.0,898.7,1.3,91.1,0.0,1.0,0.32,0.0
21.7,57.7,895.7,2.2,74.2,0.0,0.7,0.98,4.4
138.7,138.6,903.4,0.0,61.3,0.0,1.0,0.34,6.6
23.1,37.1,903.2,0.0,61.7,0.0,0.5,5.45,3.6
69.7,154.2,900.7,0.0,69.9,0.57,1.0,1.68,7.9
31.1,57.9,889.0,2.2,82.0,0.0,1.0,5.09,0.3
16.5,46.7,903.3,0.0,80.4,0.0,0.85,5.48,1.8
11.8,29.7,900.2,0.0,82.2,0.0,1.0,3.38,0.0
8.0,14.1,905.0,0.0,85.1,0.0,1.0,0.38,1.1
50.2,86.4,901.9,0.0,60.7,0.0,0.85,0.63,5.0
17.1,32.8,903.3,0.0,63.7,0.0,1.0,2.75,0.6
25.1,48.5,900.5,0.0,72.6,0.0,1.0,2.35,2.2
23.7,60.3,902.4,0.0,65.4,0.0,1.0,3.41,2.0
30.1,65.2,905.0,0.0,62.6,0.0,0.85,2.53,2.7
70.2,148.5,897.9,2.1,82.4,0.53,0.85,5.15,13.5
138.2,242.8,890.7,2.2,88.5,0.83,1.0,3.03,17.9
18.3,27.1,895.8,2.2,86.3,0.0,0.85,3.88,3.7
61.5,125.7,898.6,1.4,88.6,1.02,0.7,4.95,16.0
50.6,82.1,897.3,2.2,83.3,0.0,0.7,0.98,8.1
29.8,82.6,892.0,2.2,85.7,0.0,0.85,1.42,4.5
109.4,218.5,890.5,2.2,69.5,0.0,1.0,0.77,10.9
7.8,23.1,894.0,2.2,94.8,0.0,0.85,0.94,2.2
4.0,27.2,900.2,0.0,66.4,0.0,0.5,2.92,0.3
67.3,106.3,903.3,0.0,67.5,0.84,0.85,1.9,12.5
20.2,42.6,900.7,0.0,70.1,0.0,1.0,2.44,0.3
65.7,121.7,901.2,0.0,94.1,0.0,1.0,5.41,6.4
78.3,96.8,896.7,2.2,94.6,1.01,0.5,1.03,21.9
2.3,26.1,890.0,2.2,87.8,0.0,0.7,3.07,1.5
75.2,167.6,895.2,2.2,82.0,0.5,1.0,0.72,11.6
20.8,48.2,896.0,2.2,78.2,0.0,1.0,1.89,2.4
25.0,65.5,895.0,2.2,94.0,0.0,0.5,3.0,6.8
34.5,74.5,897.2,2.2,84.3,0.0,1.0,5.22,1.6
91.3,176.9,898.8,1.2,93.1,0.72,0.85,2.27,15.5
0.7,19.4,900.4,0.0,71.1,0.0,0.7,0.54,0.0
22.7,64.3,895.9,2.2,71.7,0.0,0.85,2.26,2.5
40.7,84.9,889.4,2.2,89.9,0.0,1.0,0.97,6.2
44.9,57.4,895.1,2.2,65.2,0.0,1.0,1.42,4.1
41.3,70.1,897.2,2.2,93.1,0.0,0.5,3.48,7.8
5.1,34.5,901.9,0.0,77.8,0.0,0.85,0.56,0.5
12.5,62.5,894.7,2.2,92.4,0.0,0.7,2.66,3.1
15.5,41.5,899.1,0.9,71.8,0.0,0.85,3.43,1.6
57.1,55.9,898.2,1.8,85.1,0.81,0.5,2.44,12.7
11.4,31.8,897.2,2.2,76.9,0.0,0.5,0.3,2.7
8.3,52.4,900.7,0.0,81.9,0.0,0.85,5.42,2.4
110.5,112.1,894.4,2.2,77.7,0.0,1.0,2.15,10.7
0.3,40.1,894.7,2.2,93.8,0.0,0.85,4.33,0.0
140.0,169.8,897.0,2.2,84.2,0.0,0.7,1.93,20.7
39.5,69.2,894.4,2.2,68.8,0.69,0.85,2.72,8.7
61.7,117.5,899.0,1.0,91.8,1.29,0.7,2.26,17.7
12.2,37.8,894.1,2.2,70.3,0.0,1.0,2.02,1.6
0.5,34.4,897.9,2.1,73.0,0.0,1.0,0.32,0.0
46.9,96.2,896.6,2.2,63.6,0.0,0.7,2.11,5.9
62.9,88.7,897.9,2.1,91.5,0.0,1.0,4.91,5.8
47.2,110.3,895.2,2.2,70.0,0.0,0.85,3.86,4.3
5.4,41.9,895.6,2.2,69.1,0.0,0.3,0.97,4.9
49.0,49.3,897.4,2.2,92.2,0.74,0.85,3.33,11.1
51.3,127.0,897.8,2.2,88.2,0.0,0.5,4.93,12.0
37.6,68.8,897.0,2.2,64.9,0.0,0.7,3.91,5.2
50.9,63.6,903.8,0.0,86.9,0.0,0.7,0.99,4.3
65.5,105.5,893.0,2.2,92.0,0.0,0.85,4.8,9.2
33.3,52.9,896.7,2.2,62.7,0.45,1.0,1.8,6.2
3.2,19.1,890.7,2.2,88.9,0.0,0.85,2.61,1.8
23.4,47.9,898.5,1.5,79.2,0.0,1.0,2.99,3.5
2.8,8.5,892.5,2.2,83.4,0.0,0.3,4.71,0.0
18.3,29.0,895.9,2.2,77.2,0.34,1.0,5.14,4.4
18.3,54.3,895.5,2.2,84.4,0.0,1.0,5.13,3.1
2.4,43.2,898.1,1.9,61.2,0.0,0.85,0.24,0.0
15.0,27.4,894.8,2.2,86.7,0.0,0.85,5.09,1.7
4.1,46.6,894.6,2.2,61.2,0.0,1.0,0.49,0.1
57.8,118.9,902.7,0.0,75.9,1.14,1.0,1.61,11.6
103.3,165.1,898.1,1.9,65.3,0.0,0.7,2.93,11.6
2.6,31.0,894.8,2.2,88.8,0.0,0.85,2.74,2.7
108.6,194.9,896.0,2.2,71.0,0.0,1.0,3.4,8.7
25.9,42.1,903.6,0.0,75.9,0.0,0.85,2.74,3.5
12.5,38.7,896.1,2.2,75.0,0.0,1.0,5.15,0.9
2.8,33.4,894.2,2.2,87.0,0.0,1.0,1.47,0.8
24.3,71.2,894.3,2.2,76.8,0.0,0.3,1.65,6.3
55.4,108.9,894.8,2.2,87.6,0.0,0.85,5.08,6.7
43.0,57.3,894.6,2.2,62.6,0.71,1.0,0.61,9.8
1.8,30.3,891.9,2.2,66.7,0.02,0.3,3.43,0.0
2.6,25.6,892.5,2.2,79.3,0.0,0.7,3.81,0.0
18.0,35.6,893.7,2.2,93.1,0.0,1.0,2.88,1.9
12.2,37.0,899.4,0.6,62.6,0.0,0.85,3.88,0.6
9.3,38.5,895.5,2.2,61.5,0.0,0.5,1.12,2.4
11.5,50.3,896.2,2.2,65.5,0.0,0.85,4.72,0.3
56.9,73.9,902.1,0.0,82.4,0.56,0.85,0.94,9.6
92.7,138.1,902.2,0.0,74.0,0.0,0.85,2.32,9.9
18.2,54.8,895.9,2.2,88.9,0.0,0.85,0.6,5.6
82.8,105.7,894.5,2.2,62.5,1.74,0.85,3.09,17.2
13.6,16.5,893.5,2.2,66.9,0.0,0.85,3.75,2.1
22.6,34.8,899.8,0.2,70.5,0.0,1.0,5.19,2.3
9.0,26.2,896.2,2.2,81.9,0.0,0.7,4.12,1.2
35.8,43.9,895.5,2.2,84.0,0.62,1.0,3.07,6.2
135.2,198.0,893.7,2.2,64.3,0.0,0.85,5.14,12.1
32.4,80.3,893.9,2.2,93.0,0.3,0.85,2.74,6.2
15.5,26.4,898.3,1.7,71.9,0.0,0.7,3.17,2.4
36.5,56.3,891.7,2.2,85.0,0.0,0.85,3.36,5.9
4.6,17.5,901.0,0.0,78.3,0.0,0.7,2.37,2.1
76.8,187.2,894.9,2.2,67.8,0.0,1.0,4.64,4.1
24.5,38.3,896.4,2.2,89.6,0.0,0.7,1.18,3.5
20.9,29.6,891.7,2.2,88.6,0.0,0.7,3.14,4.5
30.9,73.0,897.0,2.2,73.9,0.0,0.5,4.03,6.3
34.3,81.6,895.7,2.2,80.6,0.0,0.85,4.99,4.4
2.6,12.1,896.8,2.2,69.0,0.0,1.0,4.88,0.0
40.2,60.0,902.9,0.0,84.1,0.83,1.0,2.9,9.2
9.7,31.6,897.7,2.2,70.8,0.0,1.0,3.61,0.0
43.8,68.0,893.8,2.2,89.5,0.79,0.85,2.29,8.9
60.5,104.3,894.2,2.2,67.6,0.74,1.0,2.68,10.4
57.0,112.7,899.4,0.6,60.5,0.0,0.3,5.0,15.1
28.1,65.4,902.2,0.0,69.4,0.0,0.5,5.13,5.6
25.7,56.7,898.1,1.9,66.7,0.0,1.0,4.95,1.8
5.4,16.4,899.8,0.2,77.8,0.0,0.85,0.93,1.6
52.3,111.1,899.4,0.6,67.1,0.0,0.7,4.71,7.8
11.1,29.6,902.7,0.0,86.7,0.0,1.0,5.23,0.5
24.0,61.6,889.2,2.2,68.4,0.0,0.85,2.11,2.8
11.7,22.3,899.7,0.3,84.7,0.0,0.85,2.95,0.0
5.0,26.1,900.9,0.0,80.2,0.0,1.0,4.33,0.6
34.8,45.7,891.6,2.2,94.5,0.0,0.85,3.18,4.4
2.0,34.4,893.5,2.2,95.0,0.0,0.3,5.47,0.0
48.3,67.1,893.6,2.2,90.4,0.0,0.85,2.62,5.2
13.4,29.4,894.1,2.2,86.6,0.0,0.85,3.98,0.9
0.0,26.2,895.1,2.2,73.5,0.0,1.0,4.4,0.0
25.0,57.3,898.0,2.0,86.4,0.0,0.5,2.82,6.9
1.7,35.1,900.5,0.0,93.5,0.0,0.5,4.74,0.0
11.3,30.1,901.3,0.0,60.8,0.0,1.0,3.09,0.2
43.0,54.4,893.6,2.2,78.8,0.0,0.5,2.38,6.6
2.3,34.3,893.6,2.2,67.6,0.0,1.0,0.77,1.2
64.0,166.7,902.3,0.0,79.5,0.0,1.0,2.29,4.6
0.1,10.0,899.6,0.4,76.3,0.0,0.7,4.09,0.0
9.9,56.9,897.3,2.2,80.2,0.0,0.85,5.08,2.3
47.3,78.0,898.9,1.1,79.3,0.0,0.85,1.53,5.3
13.3,55.0,896.9,2.2,93.6,0.0,0.7,2.08,2.4
3.8,41.1,899.1,0.9,79.3,0.0,1.0,1.02,0.0
15.6,54.4,895.7,2.2,89.6,0.0,1.0,3.86,2.6
11.0,61.7,898.1,1.9,71.2,0.0,0.85,5.29,1.3
64.7,104.7,891.0,2.2,75.3,0.58,1.0,3.6,8.5
13.2,30.5,894.2,2.2,76.5,0.0,1.0,3.47,-0.0
54.4,65.2,894.3,2.2,69.8,0.0,1.0,3.13,3.2
77.9,77.5,895.5,2.2,73.3,0.0,0.7,0.67,11.2
19.9,31.6,893.3,2.2,80.9,0.0,0.5,4.07,5.4
84.3,215.0,894.9,2.2,80.3,0.28,1.0,3.39,9.9
16.6,47.3,890.9,2.2,82.3,0.0,1.0,3.71,1.0
116.4,234.6,899.2,0.8,72.3,0.0,0.7,4.96,18.0
3.3,28.8,896.7,2.2,71.1,0.05,0.3,4.35,2.9
40.7,84.5,890.2,2.2,81.4,0.0,1.0,4.34,4.9
23.8,26.0,893.7,2.2,64.7,0.0,0.5,5.11,5.5
17.2,36.0,898.3,1.7,68.9,0.0,0.85,5.45,2.9
35.1,52.8,894.8,2.2,61.5,0.0,0.3,3.28,7.3
42.6,107.0,894.2,2.2,62.5,0.0,1.0,0.78,5.1
0.2,4.5,896.7,2.2,68.5,0.0,0.3,2.63,0.0
6.4,32.4,898.4,1.6,60.7,0.0,0.85,4.37,0.0
43.7,47.5,891.3,2.2,68.6,0.0,0.3,0.35,9.0
38.4,44.2,899.2,0.8,82.9,0.35,0.85,0.5,5.6
118.4,200.2,893.8,2.2,62.1,0.5,0.85,0.56,19.1
50.1,106.3,896.9,2.2,75.3,0.0,0.7,4.07,9.9
105.4,195.9,896.9,2.2,92.0,0.75,0.7,2.86,23.8
42.4,82.5,894.9,2.2,87.7,0.0,0.85,2.16,6.4
12.4,37.3,892.9,2.2,70.7,0.0,0.85,0.76,2.9
3.9,25.1,895.9,2.2,92.4,0.0,0.7,4.08,0.0
53.3,63.6,903.5,0.0,71.5,0.0,0.5,1.9,8.1
36.2,78.6,891.6,2.2,62.5,0.0,1.0,1.61,4.1
1.7,18.3,903.8,0.0,94.8,0.0,0.85,3.66,0.0
15.6,43.1,896.0,2.2,90.5,0.0,0.5,3.16,5.0
110.0,198.1,897.1,2.2,76.3,2.0,0.7,2.12,28.3
24.3,57.2,892.7,2.2,83.3,0.0,0.7,3.6,2.4
19.8,56.8,893.9,2.2,83.5,0.0,0.5,1.64,7.0
21.4,53.5,895.0,2.2,66.8,0.0,0.7,4.41,2.6
8.2,24.7,892.8,2.2,67.0,0.0,0.7,1.42,1.0
16.1,31.5,896.2,2.2,76.4,0.0,0.3,1.04,5.5
16.2,24.0,895.4,2.2,91.9,0.0,0.5,4.35,2.8
1.9,10.7,904.4,0.0,60.3,0.0,0.7,3.95,0.0
51.1,75.0,892.3,2.2,87.4,0.0,1.0,1.17,5.7
18.9,38.4,897.4,2.2,62.0,0.0,1.0,0.82,2.3
60.4,149.1,898.0,2.0,76.7,0.85,0.85,4.64,12.6
66.5,128.3,892.7,2.2,82.3,0.66,0.7,4.32,14.8
8.3,33.9,899.7,0.3,84.0,0.0,1.0,1.93,0.2
37.5,106.6,895.4,2.2,62.0,0.0,1.0,3.69,3.1
22.4,45.2,889.0,2.2,74.7,0.0,1.0,0.86,2.8
74.3,100.9,899.6,0.4,80.4,0.0,0.7,2.89,11.3
8.5,20.3,892.5,2.2,62.3,0.0,0.5,0.3,1.9
39.6,53.9,892.8,2.2,64.7,0.0,0.5,2.28,6.4
32.8,50.1,899.8,0.2,83.2,0.0,0.85,0.6,3.8
12.2,48.0,895.6,2.2,78.3,0.0,0.85,2.72,3.0
5.1,8.9,900.7,0.0,65.7,0.0,0.85,2.43,0.0
36.9,89.3,901.8,0.0,78.7,0.11,0.85,2.56,5.1
47.0,69.5,894.4,2.2,91.9,0.0,0.7,0.44,6.8
13.3,44.6,900.2,0.0,60.5,0.0,0.85,2.12,1.3
36.2,49.9,894.0,2.2,82.5,0.0,1.0,4.21,4.3
17.6,57.4,905.9,0.0,62.6,0.0,0.85,2.16,1.3
43.7,53.8,894.2,2.2,60.2,0.0,1.0,3.99,3.2
7.8,21.7,901.1,0.0,65.3,0.0,1.0,2.16,0.0
77.3,133.2,900.4,0.0,74.8,0.61,0.85,2.44,10.5
11.9,41.4,898.3,1.7,88.1,0.0,1.0,3.19,2.1
16.0,63.4,894.3,2.2,69.9,0.0,0.85,5.24,1.3
2.1,4.9,896.4,2.2,81.9,0.0,1.0,0.78,0.5
4.1,24.8,889.0,2.2,74.4,0.0,0.85,0.37,1.3
25.4,44.8,897.9,2.1,68.2,0.0,0.3,3.42,5.0
10.9,38.1,898.4,1.6,78.0,0.0,0.85,5.23,1.7
63.2,70.1,897.5,2.2,87.9,0.0,0.85,5.45,6.1
0.5,13.0,889.0,2.2,89.1,0.0,0.5,2.77,0.0
16.7,68.8,891.9,2.2,89.6,0.0,0.85,2.68,1.7
14.4,34.1,894.0,2.2,71.8,0.0,1.0,3.62,0.8
0.7,19.3,898.2,1.8,87.8,0.0,1.0,3.14,0.0
4.6,20.3,898.2,1.8,67.4,0.0,0.85,3.56,1.8
18.7,34.6,896.3,2.2,85.8,0.0,0.85,4.83,2.5
23.8,38.8,899.5,0.5,93.2,0.0,1.0,4.16,3.0
18.1,51.6,892.9,2.2,60.5,0.0,0.5,2.83,5.1
26.5,85.8,899.4,0.6,75.4,0.0,1.0,2.65,2.5
31.6,71.3,898.9,1.1,82.7,0.0,0.5,3.59,6.7
0.3,16.4,898.5,1.5,84.6,0.0,0.5,2.62,0.0
21.8,80.0,896.3,2.2,66.2,0.0,0.3,2.63,8.4
115.9,222.0,904.3,0.0,94.0,1.71,0.7,0.29,26.7
25.6,48.2,899.0,1.0,81.5,0.0,1.0,1.12,2.1
39.6,54.4,893.1,2.2,65.8,0.18,0.7,2.79,6.7
13.1,55.6,898.0,2.0,60.7,0.0,1.0,4.56,0.0
52.1,78.2,900.0,0.0,87.4,0.0,0.5,1.68,8.1
